record_type,user_id,name,review_count,average_stars,registered_on,fans_count,elite_years_count
user,B47rnwU-D_ZEYaJ35hbUDA,"Kyle",3,4.0,2011-08,1,0
user,p30g5gOGW7luyFl5pAyOpQ,"Jim",1,1.0,2012-07,0,0
user,LlafrXlbjyy1fIVinvo1Sw,"Audrey",2,3.0,2014-02,0,0
user,WofPKW5hqpbMLuKZqOMOfA,"Shauna",3,3.0,2013-10,0,0
user,fWV0LpxY9w3K1XweAaASiA,"Berta",2,1.0,2011-12,0,0
user,d4WQgi8PM-MybRY4jA3hGg,"Jenna",1,5.0,2014-08,0,0
user,Kq4cVcc_g8amBkHe5dJ01A,"sven",16,4.12,2010-04,7,0
user,p7VF1Q2aW9HmwdHhKq8hOQ,"MR",97,3.72,2007-04,3,0
user,N4CfFIDQxnwjuvkj2ZZ47A,"Ray",1,4.0,2012-02,0,0
user,UPcwm4P_sI7K13rYCHNBrQ,"Angie",5,4.2,2014-05,0,0
user,f21ZT-S0jZhQb3pgF-8amg,"Ojan",37,3.11,2010-03,1,0
user,Ov_SfgiD9ZupSZB4cHkJsA,"Tracy",28,3.68,2011-03,2,0
user,UbiDlFXP36LI02IoH2W7Fw,"Michelle",3,3.25,2014-07,0,0
user,JguVDOCjcNicW5zCwuqehg,"Mary",258,3.76,2005-11,25,3
user,p1F6Unak4Wlj0CouSEO6aQ,"Bjern",24,3.54,2014-01,0,0
user,2326mjAgenFbVbfJ2Pal-w,"Gregory",15,3.93,2011-12,0,0
user,CAvokfmCyRLvxXMbpFCwpg,"John",1,5.0,2012-10,1,0
user,mgW9Bg6dPJNFwIuW8cL1Gw,"Noah",6,2.5,2009-08,0,0
user,FdKuBU0EpVfVc7JQWyqfNw,"Larry",3,3.67,2013-11,0,0
user,SvekMGzEIy6c5MfiLLar6w,"Ramón",284,4.02,2009-02,8,0
user,oo8bcbtFQZ7iRWzmiZxsVA,"Hank",47,3.41,2007-11,0,0
user,rviVgJFfVSBKEyRFFkH05A,"Rebecca",33,4.41,2010-01,3,0
user,udjPdWUSNaKjMXK3HkvgAg,"Anton",19,4.11,2009-01,0,0
user,FXDE2K2xQHFtc_IAdXfw3Q,"Marfa",17,4.76,2012-02,0,0
user,1qSFF6P169SlRqiU_kxEXQ,"Rachel",8,3.88,2012-09,0,0
user,k-Af9IYHnQR2uLwAPjIq5Q,"Linda",7,5.0,2010-03,0,0
user,P_Ksrnjems0r_TANxIfFCg,"Patrick",94,4.21,2013-10,1,0
user,HCWfrugCDMv0IuBrzQLQVg,"Michael",13,4.83,2010-12,0,0
user,LPUXM4nfk6YTNa3HrBlLnw,"Carlos",8,4.71,2012-05,0,0
user,_52ZWJaeTrigC0ejKwCVXQ,"A",78,4.22,2008-10,0,2
user,j-Dktf4GEs5pg82oP3G3SA,"Cecilia",1,1.0,2014-06,0,0
user,JJwYwcMJK9EzRZzhmu-VTA,"Jessica",163,3.8,2010-06,10,4
user,sk-IBcFg93T_UVoiDWpIGA,"Diane",3,5.0,2011-02,0,0
user,vxcLuag2UBb9od-pddVRYw,"Maile",5,4.25,2010-03,1,0
user,yqfs4xNiLlrQWL8b-tljew,"April",37,3.59,2010-06,1,0
user,9-4jeDw4igWrG1iWOiPh0Q,"Christie",276,3.88,2011-03,21,4
user,SXyAXjMIL3CSB4uyAhxDYw,"Jeffery",5,3.6,2011-10,0,0
user,k82wU4BXv4-C_yEOukvq8A,"Yael",4,4.25,2013-09,0,0
user,OEwkXMfwYAnjNl25Sly7Uw,"Eleen",46,4.09,2010-09,2,0
user,yewfoKWz_aflFPDTDVPqMQ,"Kye",3,4.33,2011-02,0,0
user,fi5y6-daDzTIQ7wOKaR7xg,"Ian",4,4.0,2011-06,1,0
user,r0bsZqAKaT0BzFdzpMNyhw,"Crosley",67,4.19,2010-06,3,0
user,lkiwQcTCsC_hiSacuMDPRQ,"Bill",13,3.0,2010-06,0,0
user,toKJRlweSIckPZ-Fw5SwFw,"Hannes",61,3.31,2013-10,1,0
user,WUGhGxH3YYc_YZXgsynXvA,"Priscilla",1,4.0,2011-11,0,0
user,sLXmEMAD4Mop0qEBzixwmA,"Kevin",124,3.36,2010-11,0,0
user,ngCU5fh-Gcs0bUynyYFm7g,"Brenda",24,3.42,2012-03,2,0
user,6etHCc5zClt71TZAj-uCnw,"Justin",39,3.59,2008-03,0,0
user,jcJ066tZKWRjqcu62qU92g,"M",30,1.9,2011-11,1,0
user,ZD1ulIG3FfbFJ3wWq-3pFw,"Todd",7,4.0,2014-07,0,0
user,S-98B-6TXv_vWQTZA5vofw,"David",6,3.5,2014-07,0,0
user,dQTioR-jS_-knM6twn31IA,"Alex",3,5.0,2013-11,0,0
user,ii-8mRJbsFLBBNLBl08X_g,"David",12,2.75,2011-01,0,0
user,D0oH4gvR3_XjPX2uoUepLA,"Tim",48,3.74,2009-09,0,0
user,jVRDCVrNjsUBVca36Fp98w,"Lauren",1,4.0,2013-03,0,0
user,MEbeC_g9XNPhyLHdcdU1DQ,"Yang",5,4.2,2010-12,1,0
user,xYnhkRlwk5XAsUrTMbFKXQ,"Lexi",4,3.75,2014-06,0,0
user,YUlpbIIqqSFjEeW7G-Z0-g,"Hilary",12,3.08,2011-08,1,0
user,yYOs0Z47wTnbkkDbjPWpgw,"Jean",61,3.95,2012-07,5,2
user,GJQ61Ualo67SkyWa3T79Jg,"John",1,5.0,2012-11,0,0
user,eDwKzrq6T2YSdffnMQsMhg,"Megan",14,4.57,2014-07,0,0
user,O-8b6DOISPrI0KEXsBy3fg,"April",2,5.0,2013-03,0,0
user,2TWOWpko6jPuJoYul5ioGw,"Michelle",3,5.0,2011-12,1,0
user,zp5IV693DHV0UTJz2NUQAg,"Susan",8,2.75,2011-11,1,0
user,HzVnjdPi0RPJJgsBZqjZeQ,"Tommy",1,1.0,2014-05,0,0
user,Bs1ugyC4K0GNrC9WgEzQdA,"Lin",2,4.5,2014-11,0,0
user,yQkAmkYPqepVK0nRKacKWg,"Ray",38,3.87,2008-02,3,0
user,TJ27O3WTgUYA6jtw-WDjTg,"Kathy",4,3.5,2013-09,0,0
user,xqx1Lnjih5W2ZvvVT7as9Q,"Mon",51,3.65,2007-05,2,0
user,_T1n_tMYvgt73Ned56TwGQ,"Loree",79,3.99,2009-12,4,0
user,yd7cnS_HnS-5qXWH3mp29g,"Troy",5,3.4,2014-02,0,0
user,dcVZtwPmuq7RMW8IGLlxig,"Bernadette",6,4.0,2011-11,0,0
user,rK7seoSQ5QzEZ03qnlGrlg,"Jessica",3,3.0,2012-10,0,0
user,g4NW219ed4H-JIsFIreR0A,"Jessica",21,4.18,2007-05,1,0
user,qDjpUrQhy7liplYc_uJdTw,"Craig",5,4.0,2014-01,0,0
user,XBUu6DXs9qK9gMmELMpxJA,"Melissa",33,3.76,2007-03,0,0
user,_gu1e7bFRlyO1f6IyqY1Gg,"Christine",115,4.02,2008-11,28,0
user,QsoZPdnTyiyeHES2tz77CQ,"Allen",11,4.18,2009-09,0,0
user,5_EHllamxpQIUVEnKFIMjw,"Manuel",52,3.84,2007-06,1,0
user,wTSujyGlK8Ba3AUwEcWpFA,"Steve",79,3.87,2013-08,0,0
user,oZGEhVhQxjng1fcg9n89LA,"Katrina",2,5.0,2013-03,1,0
user,650nv7jVOt1Ue4zbxrXeGw,"Douglas",8,4.5,2011-06,1,0
user,fGTDiKYJV_VXQRDrMujAtA,"Donna",4,4.67,2012-07,0,0
user,uLUo6Dyek2wxD_BB1wN0xQ,"Brent",1,2.0,2013-05,0,0
user,YPfriwRqj-CrsdbSR6XsWA,"Rick",187,3.88,2008-03,7,3
user,WRvq4KNvvwYPHrNa6RN1Ow,"Richard",58,4.02,2012-10,0,0
user,8P40MXz9aTr7n76NfqN0Vw,"Diego",5,4.4,2008-04,0,0
user,CmRRRwUxfaDJZSoVw1JNXA,"Julie",1,2.0,2012-07,0,0
user,E2lWb8LwuoS3psOrRWJ_zg,"Emmy",10,4.1,2012-02,1,0
user,WMijTzUcXUzltaD_z3USMw,"Beverly",1,1.0,2013-05,0,0
user,xmp8owdJ8rJq4hRyY7AltQ,"Bhavisha",92,3.83,2012-02,0,2
user,RNVB9Cb7FUeDy6R9BboaSQ,"Sean",31,3.97,2012-05,1,0
user,jlqaqJ7wyPKAvcLvvVKuIA,"Andy",38,3.18,2009-07,1,0
user,KY6pJs9TZoNepnO1fBzWAA,"Amy",4,3.0,2014-03,0,0
user,UxDKLM6fhKWd3wK6qVBazg,"Deborah",1,5.0,2014-11,0,0
user,5pB9Zr56HYebfGPmFtzLMw,"Robert",1,5.0,2013-09,0,0
user,QO93mlFDjobC7UBb7AEzAg,"Jeremiah",197,4.33,2011-07,4,3
user,IAUDRbX39P3QMYk7c52exw,"Brian",1,5.0,2011-07,0,0
user,vxlQ49BrvHFrBNyNByd8hQ,"Jim",82,3.61,2008-12,1,0
user,YfoNsmKtTUnUrsqexR96Sg,"Peter",2,2.5,2009-02,0,0
user,_fx4w-KlcTQrOeKYiXPxtA,"Tony",1,5.0,2014-08,0,0
user,thWquf-ba-xYulTqqMiCgg,"Liza",140,3.64,2009-05,8,0
user,ez3jfJeIkkF82qwrzDTe8A,"EP",3,2.33,2013-05,1,0
user,8b2hhfOyiy0so_fQWs9b4w,"Erin",118,4.0,2007-09,7,4
user,MSnPtE9tn1axrBeQFZbdbw,"Berta",6,2.8,2014-02,0,0
user,hiVj5Sf_61Fiy3UWDFChjQ,"Mario",2,2.5,2011-09,0,0
user,O9plqnBpB8p4KKR9pkC9Yw,"Saman",3,5.0,2010-06,0,0
user,493zAL7O2er75WZbkMHfZQ,"Alison",5,3.83,2014-05,0,0
user,7LRE7Hd3MuSUbLjo2mAp6g,"Robert",7,3.0,2012-02,0,0
user,VDfuG2T8Q5s7ECxk29_Y0w,"Christine",119,3.9,2009-12,2,0
user,2mW7g5oKLkpqNVgWnErM2w,"Jeannette",3,5.0,2011-03,2,0
user,vmZh2hlUeC-18cbg544nyw,"Brian",9,3.89,2010-09,1,0
user,IyU_56XHTbzvRna8oLjGIQ,"Tom",3,2.67,2011-01,0,0
user,1Sffw1QxZhaRCJnVFkKnaw,"DL",10,4.3,2011-07,0,0
user,Bmk46CeiMrga526ZX0eXsQ,"smriti",304,4.0,2009-04,13,2
user,7OZDXIh7i1narjxyHbycKw,"Violet",1,5.0,2012-09,0,0
user,lJ-ekmTgccWZm6ByUbIeDA,"Paul",40,3.81,2013-02,0,0
user,eTm0hT7huTCmrhTVp3iOUA,"Abbey",2,2.0,2014-01,0,0
user,nBJjALQlsiFTwS_jbaZvLw,"Lyndsay",1,5.0,2013-02,0,0
user,BLmdNOPPGTsuu8wc2WeYkQ,"Angela",3,5.0,2013-08,0,0
user,rPupUrTLrC4x6r2CU5A_aA,"Alexandra",20,3.71,2010-03,4,0
user,yMZt1894jh7W1NJsg3xBig,"Mike",16,4.69,2011-03,0,0
user,iUxK3UyTKGgyrMY-ouS-Ng,"Yianna",11,4.45,2010-12,0,0
user,_8RhLAiunYOtsPZcoC3F8A,"Kim",3,5.0,2010-11,0,0
user,_ysWGVN5yGuf703yyRoGHA,"David",1,5.0,2011-05,0,0
user,0CTEVcwHCieyYihNK1FOYA,"Julian",14,4.62,2013-04,0,0
user,rBw0yda52dtDbpaU8dQteg,"J",2,3.0,2014-05,0,0
user,YBtfxJl2kWzaMNCjsw9mtg,"Michelle",7,4.17,2014-09,0,0
user,2I5qG7bzLjSYqAAm6uImGQ,"Denise",11,3.42,2011-02,0,0
user,L9cz1m_oLfh1MvEnqECuaw,"Dan",1,1.0,2014-06,0,0
user,74scTVqdD0WhXnqZwQkYYg,"Adrianna",6,4.5,2011-01,1,0
user,PIZw6kyTfvVBv856kbmrnA,"Dee-Dee",30,4.37,2013-01,0,0
user,vplUUICZunFb3Czb4B6hRw,"Jason",4,4.0,2013-03,0,0
user,paSbV7p2bnOV5yFJjWgZkQ,"Star",8,1.57,2012-10,0,0
user,dlC1iFmKO9bzsgbe_VTr2g,"Priscilla",9,4.0,2013-06,0,0
user,DQJbnilOGtUZ2wa5SV_Bxw,"Arvee",16,4.06,2013-06,6,0
user,kRrlK93yaRcyZna7mmbKFg,"mac",12,3.33,2007-12,1,0
user,XgqiwJdbUNJ7N43ni1-eDw,"Karen",61,3.47,2011-01,0,0
user,Ny-PyWR3uiHca5zfIrZ0Dg,"Julian",9,4.11,2011-12,0,0
user,epVPEQSRNAaKg3EIdYXf_Q,"James",4,3.67,2011-06,0,0
user,CmVCTKehqCteY4-i-qdBBA,"John",160,3.3,2008-05,7,0
user,gMacDEsnej26XRBoXQUaow,"Cynthia",18,4.22,2012-06,1,0
user,yCTloqkT2pRNn-N15rQr2g,"Shameka",75,3.99,2012-05,2,2
user,SzvynaCrvP8-AhdJQ_Gq4Q,"Lois",31,3.73,2012-07,0,0
user,qRyunYplcjmrfbkV0CaHkg,"Christina",196,3.35,2008-09,9,0
user,swBl87kjTAs_zacgSWjjSA,"Valley",8,3.5,2014-11,0,0
user,nZHS_JJ-43df11T91BU4_Q,"Samantha",27,4.15,2009-09,2,0
user,YDn2hLGxAvm5HodCPGKkFg,"Kelli",5,3.4,2014-11,0,0
user,ODrtjgPJiUKGcBuZklb-uA,"Hardeep",2,5.0,2010-09,0,0
user,7xkkV8BDcYGD9ixgSYMS5w,"Mike",10,3.5,2013-01,0,0
user,_TqbOTwcA_iecRRyF2Kc_A,"Kellie",5,3.5,2013-07,0,0
user,j2rlYvN4_AonMJq4SkpZQQ,"Ollie",1,5.0,2012-06,0,0
user,e-G2NEjH2PCIl_Z6jbXIrA,"Gary",22,3.18,2008-10,0,0
user,UBfGKk1y419sNyDnhP5fyg,"Dan",12,3.27,2012-11,1,0
user,PZA28Jd1YvvCEN4xnl0JxQ,"Jason",25,2.96,2010-05,0,0
user,PeucNRogDPyJN13lVsQl3g,"Liana",1,5.0,2014-05,0,0
user,YeZEDhbgq3WGExJQ3L-iSw,"Diaz",11,4.09,2013-01,0,0
user,pNWSQijSQ9kjNt9VOKKKpg,"Kari",14,4.71,2010-01,1,0
user,oCE07Mquhi-Cxn_Duu68uQ,"Jared",22,3.77,2011-06,0,0
user,WXlUsfMHynDg-_Fb5ymg8g,"Jennifer",25,4.0,2010-07,0,0
user,Fj7XsvSg-d8JLwYGCiW8DQ,"Nicole",6,4.0,2012-08,0,0
user,QJ_G6M9kVH7DrRA75XjF0Q,"Luyang",14,4.07,2012-12,0,0
user,_ekBfoDRKOP6k-oNpWnjJA,"Shannel",174,3.91,2007-10,7,1
user,ikP17c4Qmx9jY58Tpfmd_A,"Dylan",2,4.0,2012-06,0,0
user,FNOooR_DkzwwsuagkC63Lg,"Richard",22,3.5,2008-05,2,0
user,H1YdXHO27xPfTq4QegGonA,"Kelly",1,5.0,2011-11,0,0
user,E0VdbsOljVZabXnGCBNZNw,"Andrew",4,3.5,2012-08,0,0
user,I5F5zIstC70S4WZdxfkTWQ,"Ana",1,5.0,2014-03,0,0
user,yOP8fMXB_cUzXy31E63PRA,"Erin",404,3.87,2011-04,19,5
user,Rdf9_9TWaDw-YY9SiipFbQ,"Kaily",14,4.64,2011-11,0,0
user,nQx9jYsk9owa5UpQ8TJrWw,"jeff",14,3.6,2009-08,0,0
user,Ek-BbGEF4PxkyqWtXhwOBA,"lilly",55,3.98,2010-07,1,0
user,dB0ydTGk-18Pgha8egpQhw,"Jamie",9,4.0,2013-09,0,0
user,yDqNtyj68SSJpbGrnXuUlQ,"Hoddn",49,4.12,2013-11,0,0
user,BZLCUroYhjPr8UZEneiHpw,"Ryan",4,5.0,2013-11,0,0
user,DdAQuEownouqL_F5XOduKw,"Allison",10,3.64,2013-05,0,0
user,K_DGOj9Rf_Bzuw84-HnG4Q,"Stuii",5,2.67,2013-09,0,0
user,Vpbyv8DnxMobfg93JYSdqw,"Casey",17,3.35,2007-06,0,0
user,qXh-HGakJg5SPtOtYo41LQ,"Michael",6,4.33,2013-08,0,0
user,C1WjhI_H6YW3lK5s0DWiyQ,"Catt",55,3.35,2013-07,0,0
user,rehWhHLzOyIrIYd7VpDh1A,"Kevin",3,2.5,2013-01,0,0
user,b5WBDsFOFMkXvx7HPKJHLA,"Anthony",6,4.6,2013-06,0,0
user,jooxvKy-B-0-P2h6DQzaxQ,"Danielle",2,1.0,2014-01,0,0
user,FO8BgHnqSaiyJcEhONr0_A,"rian",17,4.41,2009-02,0,0
user,YdFviNu_5n7k_GX7KZ2d0w,"Mike",1,4.0,2013-07,0,0
user,mb0UdvSR__coDhVwBkTFFA,"Eve",41,3.98,2011-04,2,0
user,Y1PO5cCEE-HD2GgL-vSU_Q,"JoAnne",3,3.33,2014-10,0,0
user,0KLf5IVhs6e7S2p1LhL8mg,"Ron",4,3.33,2011-04,0,0
user,0PkNdCkYkQPj8USYAFn5jg,"E",25,2.8,2011-02,0,0
user,wSlcCU4tavx2cXseiS6D9g,"Ryan",129,3.44,2010-08,8,4
user,IjqXZLQPLVYU5U2eE0u8Zg,"Mark",64,4.38,2011-01,0,0
user,OUHRBm5Jg-unWJaSpjpEfQ,"J",24,3.36,2008-06,0,0
user,_diT1B873HKALaUnCVDjzQ,"Lauren",9,4.11,2010-05,1,0
user,-9GrYYfJCy0xGsRhhoTVbw,"Raj",8,4.75,2010-06,0,0
user,dyAA4CB1T5jTvmAVHUo0_g,"Thomas",3,3.0,2014-05,0,0
user,5syGPRzlpPF9rdZuXxoRKA,"Tim",20,3.57,2012-07,0,0
user,chv-1CsfL8w2TESqcUeZYA,"Mark",2,2.0,2013-03,0,0
user,sSqo4UNxGj0gdOZwn_kYEw,"Kim",320,3.87,2010-10,6,3
user,A0NFjEfErzKIxYTZWyQXpQ,"James",11,4.91,2014-10,0,0
user,LltLmnojLrConGQY5mOhoQ,"John",26,3.81,2008-03,0,0
user,aO1IgyhXFMlljA6QoyaV2g,"jaqueline",9,3.9,2010-08,9,0
user,tLtCfQ2BNNHSMWl-6UTSTw,"Megan",1,5.0,2014-02,0,0
user,CRywkebZtGq0lKcbRlOPqQ,"Jonathan",589,3.79,2008-09,34,6
user,mGuWAVTWpudjeJBXX7XRWg,"Aditi",4,4.0,2013-10,0,0
user,9DuwUgh4ge8DvBJT8x3now,"Rogue",41,3.52,2009-08,1,0
user,XZ6ImL6fLBrPh7ZAE6QFUg,"Nina",66,4.3,2013-12,0,0
user,FRAwym6P0_PxF7LNnVfeDg,"Susan",16,4.12,2010-09,0,0
user,GS2dsti40h_awyLUiS6oJQ,"Liam",1,5.0,2012-09,0,0
user,R_jp0G3iTaUTCfA_zG3E5w,"Anthony",6,4.0,2010-10,0,0
user,rtptQL-snrAWONMmbTUxEQ,"Jarrod",9,4.12,2012-07,0,0
user,Bh1sMMaFMHA57zhuwlQvvQ,"Alec",4,5.0,2013-08,0,0
user,S2x9t5X29WUd1KeFkJuTnQ,"Mary",4,5.0,2013-03,0,0
user,PYrTi7KqSX-p8djbSlyVUg,"Kenneth",46,3.32,2013-03,1,0
user,xx6Nr8XuXhk935hfjspC6Q,"Whitney",68,3.32,2011-09,4,1
user,1DclhOr97vqgZIcUdyLdQg,"Jeffrey",2,4.0,2013-07,0,0
user,yfbxJp2hj745kmQTvFZnww,"Jennilee",14,3.93,2009-12,3,0
user,xuzZuE277eBWFZZfscvrog,"Michele",4,1.0,2013-08,0,0
user,d29Mil9bg09Ix7Y5ODOPUg,"Melisa",4,3.75,2011-07,1,0
user,aYDCf8ohPxzEQJMVmf8sNA,"John",7,3.33,2014-07,0,0
user,-r94Cem9OAOGD18F3igsUA,"Ken",7,4.0,2009-08,0,0
user,h9dKkw6oeBqsJB9dvnbRFw,"Kate",5,1.8,2013-10,0,0
user,HGUeDiuQHPqIAu8oNyktKg,"S",13,5.0,2010-03,0,0
user,KAqLch_s7SahMkuSIv2AYg,"Myrna",4,3.5,2013-09,0,0
user,lXhjCnnpxLWhnNVSM5dndQ,"Sherrye",4,5.0,2010-10,1,0
user,awlcgGF45j7vrkiQIrcRGQ,"David",6,5.0,2011-03,0,0
user,iXkOmCGZY0uUMe3EkBuxmw,"A.",11,1.0,2013-10,0,0
user,FeU0dZQWVecDHXNw4SFzrA,"Robin",6,4.33,2009-12,0,0
user,ftuSKHCGWUCV75DnX2Ue0g,"Liesl",11,3.91,2011-06,2,0
user,QodE04z0gAeymnw8KJj49w,"Grant",113,3.85,2009-08,5,0
user,kLx_ny6xE9kEVRgcuSfykw,"Karine",6,4.17,2013-07,0,0
user,QNlEVce1chQxPocTvtzYvw,"Adam",16,2.81,2010-09,1,0
user,HEFkLcco6jrCcMiSlJFD-w,"ann",3,3.67,2011-08,0,0
user,PErFVT7Enc8jaSH5Zt3i4Q,"Michael",9,4.11,2011-09,0,0
user,Z8uc4Bper9jyVlKNJLyxVw,"Saed",1,4.0,2014-02,0,0
user,KCq6aaMKJG8d4y47WAHqcw,"Ashleigh",3,3.67,2013-04,0,0
user,r82YT9N6m7kZSMOv15BP_Q,"Chris",78,3.92,2009-01,0,0
user,Wx4UaGDWC0JG2sXgRtavAw,"Jen",4,2.33,2012-02,0,0
user,w5rt0Pnt5hPKA_Idd-OtOg,"Grant",3,4.67,2010-03,0,0
user,o8Gp19S83zywKWWIx4bu8A,"Quinn",1,1.0,2014-08,0,0
user,KcOq6OIQKNhjoflk7VzqZg,"Nicole",1,5.0,2013-04,0,0
user,sbxtBKdmKpvGeWng6a3xNg,"Amy",8,4.6,2010-11,1,0
user,GnFluOcnG8k3hQOJBfTtrg,"Ari",20,4.24,2009-03,0,0
user,Z391yxgigQWv1oPaa9xt4w,"Lisa",23,4.17,2009-06,0,0
user,YEGhtsrTrSyZVhN1_D6hAw,"Miranda",38,4.35,2009-03,6,0
user,k7mKs-f4VV6zOtcpxDn9LA,"Tyler",1,5.0,2014-01,0,0
user,YE1s6_WR1ehzgV3C0jd_hg,"Ben",5,4.0,2010-07,0,0
user,FkuGUBgiwbDHVqvtnRkWnQ,"John",44,4.07,2009-02,4,0
user,peSUTpG1VXRpZzkfpBwSZw,"bels",3,1.0,2011-11,0,0
user,-VSYtk0ihTEfsVw8znS-rw,"Seth",4,2.75,2009-05,0,0
user,cZAZeVTDo3qjUDoowTqMcw,"Shaun",5,4.0,2011-03,0,0
user,toEzuWzNvRG_peW7eikd_A,"Travis",65,3.97,2010-07,1,2
user,dPSPLIUA-SvuvxlGpkI2PQ,"Michael",1,4.0,2014-06,0,0
user,NW2BpwO0BrE1jaHqfbLtSQ,"Gina",179,3.38,2011-07,9,3
user,xMltTNS3ZtV7ifsRX7TOvQ,"Kathy",1,5.0,2011-12,0,0
user,N8bCyH3tJ842pE43OswWYA,"Ryan",5,3.2,2011-06,0,0
user,b5yV13LNvo5w8J1oqobj0Q,"Yuto",24,4.25,2010-10,0,0
user,_uoWVXP9IYTNWNgNulAUbw,"Corey",356,4.08,2008-10,8,1
user,vyKZe0DTJa0KF4yMfcYOsA,"Paul",2,3.0,2014-08,0,0
user,0hmaS_OeDZPFHUwkEqumgw,"Mark",29,4.0,2011-11,0,0
user,PJ4VwU-twitFEjtVF-oLjA,"Vishal",28,4.24,2007-04,0,2
user,O8ijZCkytMeCUlky8Prz3A,"Jim",3,1.0,2011-01,0,0
user,idfOEq8cD0o_XRVfkidV_A,"Laura",2,4.5,2013-07,0,0
user,l4pLcbotJ62zik5TBT_L8g,"Tom",2,4.0,2012-08,0,0
user,LBynQ-seRQVT3rmXPdBZyw,"Jenny",26,3.89,2010-09,0,0
user,nZsUNTMMmMODVBbE6OgBxA,"Ron",60,4.7,2011-11,0,0
user,JXOVmy5n0aANd9TEKvMoCw,"Sunanda",116,4.02,2010-07,10,2
user,ivYnV5N3PY22T-yudXIH3w,"Doug",7,4.14,2012-08,0,0
user,C4qnDOLv3tCNef-Xv37tIQ,"Robert",208,3.14,2011-05,8,0
user,dWB6k-b3ZUzLeEnKBmTLbw,"Jessica",1,5.0,2011-11,0,0
user,Qn0W280PN9Q8nc0HGwMZiA,"Tory",16,2.75,2010-04,0,0
user,53ZmYr5xKhRz3izPzFsZZg,"Jenny",1,4.0,2013-09,0,0
user,DmySaorHSsr4iJdqoIGKVA,"Angry",7,3.86,2011-09,0,0
user,oK3oFubuNzX7AbIBVD8t_g,"Kelly",3,1.75,2012-10,0,0
user,pHCqYd-fwCdoQFg2bXfkYA,"Khacie",2,5.0,2014-03,0,0
user,z_Uu5iEMXf7lCbEt82ho0w,"Joe",1,5.0,2014-02,0,0
user,Q_6r1U3DKXGRLoXKKfTBpQ,"Wajeeh",1,5.0,2013-06,0,0
user,FpXBncCO8IS5AmB-wigyKA,"Kim",27,4.11,2010-11,1,0
user,e8ANXaBYxF7xHjnnRBFaDw,"Rhonda",2,3.0,2011-07,0,0
user,rTc3e7Y4d66yPi4umFB8eg,"Matthew",1,2.0,2013-11,0,0
user,-h-2WvkaG8OyWYOOlvqwsQ,"Kaylee",61,3.72,2011-08,1,2
user,a_KMNKM6qnQ7AyniVR3BCQ,"Christine",2,5.0,2011-01,0,0
user,NmGyI4yh6v971PBEEmsGuA,"Michelle",4,4.0,2009-07,1,0
user,mAD_KQHxQftFqO4m2RqRRA,"Ashley",40,3.51,2011-02,1,0
user,ikX0hwceEsuI6qv-FDAMPQ,"Kevin",43,3.3,2012-08,0,0
user,lrRpmOqnEahHbS1GhocoNg,"Serli",54,3.62,2011-10,8,0
user,9JVu4TPI-SKMkN81Ir8Ktw,"R",3,3.0,2013-05,0,0
user,p4oi5zyxDXCvW6y2TZVLhA,"Lisa",15,2.33,2011-08,1,0
user,8Q2FBxqdU4LwrlCjUNfxNA,"Sam",3,3.33,2011-12,0,0
user,mVNEceP9TIWsTlYJociVPA,"Francois",2,4.0,2014-10,0,0
user,cI3KFM6q-lZjNBX769kmEA,"Brant",4,3.75,2011-05,0,0
user,b_3OezvSPFajxmhKdujDuw,"Logan",2,4.0,2013-04,0,0
user,-QsT-5CRP2uDpQdyS7VCZA,"Kavita",20,3.86,2010-09,0,0
user,dJxkZTGZmtfGIbdonQFyTQ,"Jenna And Gregory",6,3.83,2013-01,0,0
user,K08jlU0EjuQShq0452X03w,"Rizza",1,5.0,2014-07,0,0
user,DQ2m9lnTRcmFGl1diRvNhw,"Jenny",4,4.33,2007-12,0,0
user,A8kFhsHA7iQ9NNgZP0deqA,"Heather",2,5.0,2013-02,0,0
user,HXRQ7RUu0LD0L_jgisErQg,"Ernie",1,5.0,2012-08,0,0
user,SmDl7nRUwScvZvkILM9HpA,"Jay",9,3.0,2011-03,0,0
user,4KiBuGkHuMzlUc3oAOcH-g,"Tommy",24,2.54,2014-01,1,0
user,oTWWjaYyzn2K-Xddn9-WLw,"Guillaume",11,4.27,2014-05,0,0
user,reXvMYvviIBEvDrS5dcpkA,"M",33,2.7,2011-09,0,0
user,et1_IBQMZoyz9jwgdi8luA,"Monica",8,3.71,2009-07,0,0
user,ZqqQJSNSM2eiSFtfutLHIA,"Clarissa",25,4.04,2014-10,1,0
user,g5fjSX0UoSson8eSXQdx8Q,"Josh",62,3.39,2011-12,2,0
user,MnyCJI_OpotSw1TXk3DEvg,"Taylor",5,3.4,2013-04,0,0
user,fb3bXBJz24rU2pe3WQCAWw,"Suzanne",23,4.13,2012-10,0,0
user,INevu6OWYEOI2q4zD3UCFA,"Joseph",23,4.29,2010-09,1,0
user,Ly32Xo7Jxse8LPEn6PDi4A,"Sean",3,3.67,2012-01,0,0
user,4UDRbTU0Te6OZo-fXtWS0A,"Jenny",9,4.11,2013-03,0,0
user,wi2OiGoPmNoSdxIkfKkIeg,"Manny",2,3.0,2014-05,0,0
user,4tlmDodAxACS2Jb9j_-tEg,"Josh",1,5.0,2014-06,0,0
user,R2F9tCjzuTVjKeMrKW7_aA,"Paul",4,4.5,2014-05,0,0
