record_type,business_id,name,full_address,city,state,open,day,opens,closes
open-hours,Vey9cbGW3Y2XStNK85p2hw,"Surprise Animal Hospital","13954 W Waddell Rd Ste 109 Surprise, AZ 85379",Surprise,AZ,True,Sunday,08:00,17:00
open-hours,Vey9cbGW3Y2XStNK85p2hw,"Surprise Animal Hospital","13954 W Waddell Rd Ste 109 Surprise, AZ 85379",Surprise,AZ,True,Saturday,08:00,17:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Monday,06:30,14:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Tuesday,06:30,14:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Friday,06:30,14:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Wednesday,17:00,22:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Thursday,17:00,22:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Sunday,17:00,22:00
open-hours,vegdbMOoB5x4LQuHaXxcyQ,"Lakefront Restaurant","8629 JM Keynes Dr University City Charlotte, NC 28262",Charlotte,NC,True,Saturday,06:30,14:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Monday,09:00,18:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Tuesday,13:00,18:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Friday,09:00,18:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Wednesday,09:00,18:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Thursday,09:00,18:00
open-hours,7O2an_4z_AHg3oczNf7oig,"Broadway Shoe Repair","43 E Broadway Rd Tempe, AZ 85282",Tempe,AZ,True,Saturday,10:00,16:00
open-hours,T09QUM1nYuuvogPeDFkkEA,"Great Choice Chiropractic","15810 S 45th St Ste 160 Phoenix, AZ 85048",Phoenix,AZ,False,Tuesday,07:30,23:30
open-hours,T09QUM1nYuuvogPeDFkkEA,"Great Choice Chiropractic","15810 S 45th St Ste 160 Phoenix, AZ 85048",Phoenix,AZ,False,Friday,07:30,23:30
open-hours,T09QUM1nYuuvogPeDFkkEA,"Great Choice Chiropractic","15810 S 45th St Ste 160 Phoenix, AZ 85048",Phoenix,AZ,False,Monday,08:00,18:00
open-hours,T09QUM1nYuuvogPeDFkkEA,"Great Choice Chiropractic","15810 S 45th St Ste 160 Phoenix, AZ 85048",Phoenix,AZ,False,Wednesday,08:00,18:00
open-hours,T09QUM1nYuuvogPeDFkkEA,"Great Choice Chiropractic","15810 S 45th St Ste 160 Phoenix, AZ 85048",Phoenix,AZ,False,Thursday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Monday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Tuesday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Friday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Wednesday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Thursday,08:00,18:00
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Sunday,09:00,12:30
open-hours,Cq8vYs6KBV-ug2xdnR37bw,"Paws 'n Claws Pet Resort","640 Eastgate Rd Henderson, NV 89011",Henderson,NV,True,Saturday,08:30,16:30
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Monday,08:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Tuesday,08:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Friday,08:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Wednesday,08:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Thursday,08:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Sunday,09:00,20:00
open-hours,8DL_C5yvyV2DLD71VnGNEA,"Mama Said","40 Cockburn Street Old Town Old Town Edinburgh EH1 1PB",Edinburgh,EDH,True,Saturday,08:00,20:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Monday,06:30,17:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Tuesday,06:30,20:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Friday,06:30,20:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Wednesday,06:30,20:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Thursday,06:30,20:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Sunday,07:00,17:00
open-hours,pQSkGB3HIunzNn_vIRWUNQ,"The Bagel Cafe","Westcliff House 301 N Buffalo Dr Westside Las Vegas, NV 89145",Las Vegas,NV,True,Saturday,07:00,17:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Monday,08:00,22:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Tuesday,08:00,22:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Friday,08:00,22:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Wednesday,08:00,22:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Thursday,08:00,22:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Sunday,10:00,18:00
open-hours,djGxMZwdSEsEU9dvkIkxtA,"Massage Envy Spa - Ballantyne","14835 Ballantyne Village Way Ste 160 Ballantyne Charlotte, NC 28277",Charlotte,NC,True,Saturday,08:00,18:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Monday,07:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Tuesday,07:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Friday,07:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Wednesday,07:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Thursday,07:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Sunday,08:00,23:00
open-hours,0KAqZTv3ZLh2EoER5B2dvw,"Sainsbury's","102 West Port Old Town Edinburgh EH3 9DN",Edinburgh,EDH,True,Saturday,07:00,23:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Monday,08:00,18:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Tuesday,08:00,18:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Friday,08:00,18:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Wednesday,08:00,18:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Thursday,08:00,18:00
open-hours,tOdddfn2iQ1OeV-s1Jf0Tw,"Keystone Carpet Care, LLC","2756 N Green Valley Pkwy Ste 409 Henderson, NV 89014",Henderson,NV,True,Saturday,08:00,18:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Monday,10:00,20:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Tuesday,10:00,20:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Friday,10:00,18:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Wednesday,10:00,20:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Thursday,10:00,20:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Sunday,10:00,18:00
open-hours,4ZejbYFFbrW6M6klK3L0jw,"iTech Customs","1717 S Decatur Blvd Booth J3 Westside Las Vegas, NV 89102",Las Vegas,NV,True,Saturday,10:00,18:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Monday,10:00,17:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Tuesday,10:00,17:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Friday,10:00,20:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Wednesday,10:00,17:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Thursday,10:00,17:00
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Sunday,10:00,15:30
open-hours,J011r7mUV1QhgLJ7GkrtMw,"Peppi's","1721 Penn Ave Strip District Pittsburgh, PA 15222",Pittsburgh,PA,True,Saturday,10:00,20:00
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Monday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Tuesday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Friday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Wednesday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Thursday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Sunday,14:15,15:45
open-hours,T6L0z62IxFZ6-zijPkXErg,"Ja-Makin-Me-Laugh","the D Casino Hotel 301 Fremont St Downtown Las Vegas, NV 89101",Las Vegas,NV,True,Saturday,14:15,15:45
open-hours,jmegUHThTotdwyebhW2Eog,"Myers Park Tailors","901 S Kings Dr Ste 150B Myers Park Charlotte, NC 28204",Charlotte,NC,True,Tuesday,09:30,18:00
open-hours,jmegUHThTotdwyebhW2Eog,"Myers Park Tailors","901 S Kings Dr Ste 150B Myers Park Charlotte, NC 28204",Charlotte,NC,True,Friday,09:30,18:00
open-hours,jmegUHThTotdwyebhW2Eog,"Myers Park Tailors","901 S Kings Dr Ste 150B Myers Park Charlotte, NC 28204",Charlotte,NC,True,Saturday,09:30,14:00
open-hours,jmegUHThTotdwyebhW2Eog,"Myers Park Tailors","901 S Kings Dr Ste 150B Myers Park Charlotte, NC 28204",Charlotte,NC,True,Thursday,09:30,18:00
open-hours,jmegUHThTotdwyebhW2Eog,"Myers Park Tailors","901 S Kings Dr Ste 150B Myers Park Charlotte, NC 28204",Charlotte,NC,True,Wednesday,09:30,18:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Monday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Tuesday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Friday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Wednesday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Thursday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Sunday,11:00,23:00
open-hours,16jP9XNNLLv7e_hpLX_jIA,"F+F Pizza","Rue Notre-Dame Ouest Suite 4400 Montréal, QC H4C",Montréal,QC,True,Saturday,11:00,23:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Monday,10:00,22:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Tuesday,10:00,22:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Friday,10:00,23:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Wednesday,10:00,22:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Thursday,10:00,22:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Sunday,10:00,22:00
open-hours,zjQxaHZSb47p7l-b7Nhzgg,"Dairy Queen","7715 S Rainbow Blvd Southwest Las Vegas, NV 89113",Las Vegas,NV,True,Saturday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Monday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Tuesday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Friday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Wednesday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Thursday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Sunday,10:00,23:00
open-hours,jcI4ZPF3-hSUPsnoqRHO4w,"World of Coca-Cola","3785 Las Vegas Blvd S The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Saturday,10:00,23:00
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Monday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Tuesday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Friday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Wednesday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Thursday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Sunday,09:00,08:30
open-hours,_gPmBXNTJqI5tGhe7G_BKg,"Carl's Jr Restaurants","4815 Spring Mountain Rd Chinatown Las Vegas, NV 89102",Las Vegas,NV,True,Saturday,09:00,08:30
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Monday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Tuesday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Friday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Wednesday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Thursday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Sunday,08:00,23:00
open-hours,NqiMymQO86d7O60LDArA9Q,"Harry's","8 Strada di Villaggio Henderson, NV 89011",Henderson,NV,False,Saturday,08:00,23:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Monday,10:00,21:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Tuesday,10:00,21:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Friday,10:00,21:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Wednesday,10:00,21:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Thursday,10:00,21:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Sunday,13:00,18:00
open-hours,L1OqlH9UzjBK0js4sKs9cQ,"Heroes Aren't Hard To Find","1957 E 7th St Elizabeth Charlotte, NC 28204",Charlotte,NC,True,Saturday,10:00,21:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Monday,12:00,22:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Friday,12:00,22:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Wednesday,12:00,22:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Thursday,12:00,22:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Sunday,10:00,22:00
open-hours,ePJs-hfN2xzeZANrb1RTqQ,"Club Splat","3905 W Diablo Dr Ste 100 Las Vegas, NV 89118",Las Vegas,NV,True,Saturday,10:00,22:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Monday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Tuesday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Friday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Wednesday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Thursday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Sunday,07:00,20:00
open-hours,5rjdZ3n6s1TumnIpsRCR1A,"Canine Village","20420 N 22nd St Phoenix, AZ 85024",Phoenix,AZ,True,Saturday,07:00,20:00
open-hours,2ihIfB4EVH6XOqqjPk5euA,"Desert Dental Associates","1812 W Baseline Rd Mesa, AZ 85202",Mesa,AZ,True,Tuesday,07:00,17:00
open-hours,2ihIfB4EVH6XOqqjPk5euA,"Desert Dental Associates","1812 W Baseline Rd Mesa, AZ 85202",Mesa,AZ,True,Monday,07:00,17:00
open-hours,2ihIfB4EVH6XOqqjPk5euA,"Desert Dental Associates","1812 W Baseline Rd Mesa, AZ 85202",Mesa,AZ,True,Wednesday,07:00,17:00
open-hours,2ihIfB4EVH6XOqqjPk5euA,"Desert Dental Associates","1812 W Baseline Rd Mesa, AZ 85202",Mesa,AZ,True,Thursday,07:00,17:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Monday,10:30,21:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Tuesday,10:30,21:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Friday,10:30,22:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Wednesday,10:30,21:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Thursday,10:30,21:00
open-hours,96Op48a-5MMk9sTOd_V7NA,"Gilbert Pizza","1150 S Gilbert Rd Gilbert, AZ 85296",Gilbert,AZ,True,Sunday,12:00,21:00
